company,title,link,location,experience,education,employmentType,deadline,sector,createdAt
(주)티아이지코리아,[티아이지코리아] 2025년 상반기 영업부 신입사원 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49580057&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=7f223901-40dc-44ea-a391-18e71d0924d4,서울 영등포구,신입,학력무관,정규직,~ 01/11(토),"영업, 기술지원, 유지보수, 정보보안, 네트워크",등록일24/12/12
(주)티오에스코리아,[현대카드/여의도본사/높은급여] 현대카드 각 부분 별 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49535498&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=7f223901-40dc-44ea-a391-18e71d0924d4,서울 영등포구,경력무관,학력무관,기간제·계약직,내일마감,"영업관리, 거래처관리, 가맹점관리, 영업지원, 데이터분석가",수정일24/12/13
(주)스카우트,소화천사의집 회계 사무원 채용 모집 공고,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49535636&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=7f223901-40dc-44ea-a391-18e71d0924d4,광주 남구,경력무관,학력무관,기간제·계약직,~ 12/18(수),"사회복지사, 생활지원사, 장애인복지, 사무국장, 복지시설",수정일24/12/05
(주)이지엠앤씨,이지엠앤씨 디자인직무 신입&경력 채용 모집공고(3차 채용),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49587232&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=7f223901-40dc-44ea-a391-18e71d0924d4,울산 남구,경력무관,학력무관,계약직,~ 01/12(일),"광고디자인, 디지털디자인, 브랜드디자인, 시각디자인, 앱디자인",등록일24/12/13
(주)삼광,(주)삼광윈테크 제조팀 가공기술 파트 채용 모집(경력),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49483995&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=7f223901-40dc-44ea-a391-18e71d0924d4,경북 경산시,경력 5~15년,학력무관,정규직,오늘마감,"설비OP, 공정엔지니어, 기술엔지니어, 자동제어, 장비제어",등록일24/11/27
부산도시철도운영서비스(주),오폐수 환경기술인 기간제 채용 모집공고,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49399896&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=7f223901-40dc-44ea-a391-18e71d0924d4,부산 강서구,경력무관,학력무관,기간제·계약직,~ 12/20(금),"수질환경기사, 보안·경비업체, 청소·방역",등록일24/11/14
(주)디오,(주)디오 경기본부(경기지점) 관리 직원 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49332944&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=7f223901-40dc-44ea-a391-18e71d0924d4,경기 수원시 영통구,경력무관,초대졸↑,정규직,채용시,"영업관리, 영업지원, 의료·보건, 바이오",수정일24/11/12
(주)아이엠티,시뮬레이터 개발자 SW 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49392489&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=7f223901-40dc-44ea-a391-18e71d0924d4,세종특별자치시,경력무관,학력무관,정규직,~ 01/12(일),"S/W, 인터페이스, .NET, C#, C++",등록일24/11/13
(주)아인스미디어,[NICE그룹계열사] 디지털마케팅(AE) 채용모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49521469&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=7f223901-40dc-44ea-a391-18e71d0924d4,서울 금천구,신입,고졸↑,정규직,~ 12/31(화),"영업, 영업직, 광고영업, 영업마케팅, 온라인영업",수정일24/12/11
조선아이에스(주),대리점(신문) 관리 신입/경력 채용모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49534153&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=7f223901-40dc-44ea-a391-18e71d0924d4,대구 중구,경력무관,대졸↑,정규직,~ 01/04(토),"거래처관리, 가맹점관리, 신문사, 언론사",수정일24/12/05
(주)케이사인,(주)케이사인 연구소 병역특례 채용모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49255145&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=7f223901-40dc-44ea-a391-18e71d0924d4,경기 과천시,경력무관,대졸↑,정규직·전문연구요원,~ 12/22(일),"기술지원, 데이터분석가, 솔루션, 악성코드, 취약점진단",등록일24/10/23
관세법인명성,관세사무원 신입/경력 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49450206&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=7f223901-40dc-44ea-a391-18e71d0924d4,인천 중구,경력무관,학력무관,정규직,~ 12/22(일),"경리, 경리사무원, 관세사, 관세사무원, 관세법인",등록일24/11/22
(주)줌톤,(주)줌톤 경영지원팀 직원 채용 모집합니다(상장사 계열사),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49492128&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=7f223901-40dc-44ea-a391-18e71d0924d4,전남 순천시,경력3년↑,초대졸↑,정규직,~ 12/29(일),"경리, 경리사무원, 전산회계, 계산서발행, 관리회계",등록일24/11/29
(주)혜성테크윈,광통신 / 정보통신 제품 생산 및 품질관리부 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49550149&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=7f223901-40dc-44ea-a391-18e71d0924d4,경기 성남시 중원구,경력,초대졸↑,정규직,~ 01/08(수),"네트워크, 정보통신, 펌웨어, 생산관리, 기술엔지니어",수정일24/12/12
(주)에스에이치아이엔티,(주)SH-INT 생산기술/공무 현장관리직(경력직)채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49206203&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=7f223901-40dc-44ea-a391-18e71d0924d4,경남 김해시,경력5년↑,고졸↑,정규직,채용시,"설비점검, 설비OP, 기술엔지니어, 기구설계, 사출성형",등록일24/10/16
(주)스마트레이더시스템,영업관리 경력 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49250772&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=7f223901-40dc-44ea-a391-18e71d0924d4,경기 성남시 분당구,경력 3~20년,학력무관,정규직,~ 12/21(토),"영업, 영업관리, 거래처관리, 매출관리, 영업지원",등록일24/10/22
(주)일삼울산공장,[영업] 영업관리 신입사원 채용모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49240374&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=7f223901-40dc-44ea-a391-18e71d0924d4,울산 울주군,신입·경력,초대졸↑,정규직,채용시,"영업, 영업관리, 거래처관리, 영업지원, 영업기획",수정일24/10/22
(주)공감파트너스,플랫폼 채널영업/대리점영업/결제대행영업 정규직 채용모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49515426&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=7f223901-40dc-44ea-a391-18e71d0924d4,경기 고양시 일산서구,신입·경력,학력무관,정규직,~ 12/26(목),"영업, 영업관리, 거래처관리, 가맹점영업, 고객관리",등록일24/12/03
(주)네오에스티엠,대구 달성 구지 공장보안요원 채용모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49450607&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=7f223901-40dc-44ea-a391-18e71d0924d4,경북 경산시,경력무관,고졸↑,정규직,~ 12/22(일),"경비원, 고객안내, 고객응대, 보안요원, 식당",수정일24/11/22
365바른치과 창원대방점,[365바른치과 창원대방점]진료실고연차 채용모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49438331&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=7f223901-40dc-44ea-a391-18e71d0924d4,경남 창원시,경력5년↑,학력무관,정규직,채용시,"치과위생사, 치과, 치과",등록일24/11/20
(주)지구자동화,[공고] MCT 가공 경력직 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49548924&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=7f223901-40dc-44ea-a391-18e71d0924d4,경기 화성시,경력무관,학력무관,정규직,~ 01/08(수),"기계조작원, 금속, 장비/공구, 도면해독, 마스터캠",등록일24/12/09
운서합동관세사무소,수입 전산 입력직 신입사원 채용 모집공고,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49329264&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=7f223901-40dc-44ea-a391-18e71d0924d4,인천 중구,신입,학력무관,정규직,채용시,"사무직, 사무보조, 관세사, 통관, 물류업",등록일24/11/04
운서합동관세사무소,일반사업부 수출입 통관 관세사무원 채용 모집공고,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49390973&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=7f223901-40dc-44ea-a391-18e71d0924d4,인천 중구,신입·경력,학력무관,정규직,채용시,"사무직, 사무보조, 관세사, 관세사무원, 수출입",수정일24/11/14
(주)부강방재이엔지,소방점검직원모집 신입/경력 채용모집부문 : 소방점검직원모집직,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49483025&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=7f223901-40dc-44ea-a391-18e71d0924d4,경북 칠곡군,경력무관,초대졸↑,정규직,~ 12/27(금),"소방/방재, 소방·방재",등록일24/11/27
(주)아이안피앤케이,주식회사 아이안피앤케이 기획/디자인인력채용 모집공고,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49478429&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=7f223901-40dc-44ea-a391-18e71d0924d4,서울 마포구,경력무관,초대졸↑,정규직,~ 12/27(금),"영상디자이너, AD(아트디렉터), 스토리텔링, 콘텐츠기획, 시각디자인",등록일24/11/27
(주)아이안피앤케이,주식회사 아이안피앤케이 영상 콘텐츠제작 인력채용 모집공고,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49478549&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=b22190ec-03a8-4ad4-b742-e71ae087819f,서울 마포구,경력무관,초대졸↑,정규직,~ 12/27(금),"영상디자이너, AD(아트디렉터), 스토리텔링, 콘텐츠기획, 시각디자인",등록일24/11/27
유한책임회사하이모서초지점,(주5일제/공휴일휴무)하이모 서초지점 안내데스크 채용모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49413039&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=b22190ec-03a8-4ad4-b742-e71ae087819f,서울 서초구,신입·경력,초대졸↑,정규직,내일마감,"사무직, 안내데스크, 사무행정, 안내데스크, 고객응대",등록일24/11/16
평촌자연과한의원,[주5일] 자연과한의원 평촌점 간호조무사 선생님 채용모집합니다,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49389003&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=b22190ec-03a8-4ad4-b742-e71ae087819f,경기 안양시 동안구,경력무관,학력무관,정규직,채용시,"간호조무사, 병원코디네이터, 원무, 접수/예약, 한의원",등록일24/11/12
김영모과자점,[김영모과자점] 베이커리 생산부(정규직) 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49465373&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=b22190ec-03a8-4ad4-b742-e71ae087819f,서울 강남구,경력무관,학력무관,정규직,~ 12/25(수),"제과/제빵사, 제과제빵점",등록일24/11/25
씨야드/seayard,거제 카페 '씨야드' 제빵사 채용모집 (무경력 지원 가능),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49475540&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=b22190ec-03a8-4ad4-b742-e71ae087819f,경남 거제시,신입·경력,학력무관,정규직,~ 12/26(목),"제과/제빵사, 카페, 음식료, 제과제빵점",수정일24/12/04
주식회사 에떼르컴퍼니,에떼르컴퍼니에서 마케터MD 채용모집합니다.,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49487520&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=b22190ec-03a8-4ad4-b742-e71ae087819f,부산 부산진구,경력1년↑,학력무관,정규직,~ 12/28(토),"매장매니저, 고객응대, 에스테틱/스파, 기획MD, 브랜드MD",등록일24/11/28
블로썸수학학원,[블로썸수학학원] 수학강사 채용모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49520464&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=b22190ec-03a8-4ad4-b742-e71ae087819f,대전 서구,경력,대졸↑,프리랜서,~ 12/31(화),"파트강사, 학원강사, 보습학원, 수학, 입시학원",수정일24/12/03
HH F&B,호치민 HH F&B에서 홀서빙신입사원 및 조리직신입사원 채용모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49493967&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=b22190ec-03a8-4ad4-b742-e71ae087819f,아시아·중동 베트남,신입,학력무관,정규직·파트,~ 12/29(일),"캐셔, 호텔리어, 고객안내, 고객응대, 리조트",수정일24/11/29
HH F&B,(조리직) 호치민 H F&B에서 조리직신입사원 채용모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49512298&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=b22190ec-03a8-4ad4-b742-e71ae087819f,아시아·중동 베트남,신입,학력무관,정규직·파트,~ 01/01(수),"지배인, 캐셔, 호텔리어, GRO(컨시어지), 보석감정사",수정일24/12/02
(주)지로인터내셔널,[정규직] 2024년 생활/뷰티 온라인 MD 부문 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49549481&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=b22190ec-03a8-4ad4-b742-e71ae087819f,서울 강남구,경력2년↑,초대졸↑,정규직,~ 01/08(수),"사이트관리, 기획MD, 온라인MD, AMD, 상품관리",등록일24/12/09
(주)스냅컴퍼니,[스냅컴퍼니] CRM마케팅 신입 및 경력 채용 모집 공고,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49582235&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=b22190ec-03a8-4ad4-b742-e71ae087819f,서울 강남구,경력무관,학력무관,정규직,~ 01/12(일),"마케팅전략, 체험마케팅, 광고마케팅, 온라인마케팅, 퍼포먼스마케팅",등록일24/12/13
(주)삼우코리아,(주)삼우코리아 국내 기술영업 신입사원 채용모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49438382&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=b22190ec-03a8-4ad4-b742-e71ae087819f,충남 당진시,경력무관,고졸↑,정규직,~ 01/19(일),"인사, 인사기획, 총무, 인사교육, 영업",등록일24/11/20
시그마(주),[HW팀] 자동차 부품  회로 설계 Engineer 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49416512&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=b22190ec-03a8-4ad4-b742-e71ae087819f,경기 화성시,신입·경력,초대졸↑,정규직,~ 12/18(수),"연구원, 기술연구, 자동차부품",수정일24/12/12
(주)휴먼텍,[생산] 생산직 사원 채용 모집-충북 음성군,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49360959&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=b22190ec-03a8-4ad4-b742-e71ae087819f,충북 음성군,경력무관,고졸↑,정규직,~ 01/07(화),"검품/검수, 품질관리, 화학, 화공",등록일24/11/08
대일개발(주),폐기물소각업체 암롤트럭 운전기사 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49585456&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=b22190ec-03a8-4ad4-b742-e71ae087819f,경기 안산시 단원구,경력3년↑,학력무관,계약직,~ 12/27(금),"화물차(카고), 특수차량, 탱크로리, 집게차, 폐기물처리",등록일24/12/13
(주)인터엠,(주)인터엠 해외사업실 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49417199&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=b22190ec-03a8-4ad4-b742-e71ae087819f,서울 도봉구,경력3년↑,대졸↑,정규직,~ 12/18(수),"영업, 매출관리, 해외시장개척, 해외영업, 수출입",등록일24/11/18
